Data from 297_1_Subt2__0__15-53-24-097.txt Node

Date: Fri Oct 27 15:53:24 MSK 2023
User: mishev
Spectrometer: MAYP115646
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199,511	5,33
199,981	0,33
200,452	-4,67
200,923	2,33
201,394	-3,67
201,865	4,33
202,335	1,33
202,806	-9,67
203,277	8,33
203,748	-6,67
204,218	-6,67
204,689	8,33
205,159	-10,67
205,63	6,33
206,101	3,33
206,571	5,33
207,042	-0,67
207,512	4,33
207,983	5,33
208,453	8,33
208,923	-2,67
209,394	-4,67
209,864	9,33
210,335	-7,67
210,805	-5,67
211,275	7,33
211,745	8,33
212,216	8,33
212,686	2,33
213,156	0,33
213,626	7,33
214,096	7,33
214,566	-1,67
215,037	0,33
215,507	4,33
215,977	3,33
216,447	8,33
216,917	10,33
217,387	-5,67
217,857	6,33
218,326	2,33
218,796	2,33
219,266	-2,67
219,736	-2,67
220,206	12,33
220,676	-0,67
221,145	-3,67
221,615	-1,67
222,085	0,33
222,555	-6,67
223,024	-1,67
223,494	-6,67
223,964	0,33
224,433	2,33
224,903	18,33
225,372	1,33
225,842	2,33
226,311	-10,67
226,781	3,33
227,25	-1,67
227,72	6,33
228,189	-1,67
228,658	-3,67
229,128	15,33
229,597	15,33
230,066	0,33
230,536	1,33
231,005	1,33
231,474	6,33
231,943	1,33
232,412	-1,67
232,881	-7,67
233,351	6,33
233,82	-0,67
234,289	0,33
234,758	9,33
235,227	2,33
235,696	-7,67
236,165	3,33
236,634	10,33
237,103	6,33
237,572	-1,67
238,04	9,33
238,509	1,33
238,978	-2,67
239,447	-7,67
239,916	1,33
240,384	-7,67
240,853	4,33
241,322	7,33
241,79	8,33
242,259	8,33
242,728	1,33
243,196	1,33
243,665	-3,67
244,133	8,33
244,602	-0,67
245,07	6,33
245,539	12,33
246,007	-0,67
246,476	4,33
246,944	11,33
247,413	13,33
247,881	12,33
248,349	13,33
248,817	-9,67
249,286	9,33
249,754	11,33
250,222	5,33
250,69	-0,67
251,159	0,33
251,627	-1,67
252,095	11,33
252,563	15,33
253,031	8,33
253,499	-3,67
253,967	9,33
254,435	-8,67
254,903	0,33
255,371	-13,67
255,839	0,33
256,307	1,33
256,775	-5,67
257,242	-5,67
257,71	1,33
258,178	14,33
258,646	-10,67
259,114	-5,67
259,581	-5,67
260,049	-5,67
260,517	2,33
260,984	2,33
261,452	-5,67
261,919	-6,67
262,387	5,33
262,855	-7,67
263,322	-8,67
263,79	1,33
264,257	-6,67
264,724	6,33
265,192	10,33
265,659	13,33
266,127	-8,67
266,594	15,33
267,061	6,33
267,529	-9,67
267,996	10,33
268,463	10,33
268,93	7,33
269,397	-3,67
269,865	-0,67
270,332	3,33
270,799	-1,67
271,266	4,33
271,733	-7,67
272,2	9,33
272,667	-1,67
273,134	1,33
273,601	10,33
274,068	1,33
274,535	1,33
275,002	5,33
275,469	-9,67
275,935	8,33
276,402	-6,67
276,869	-0,67
277,336	-3,67
277,802	7,33
278,269	6,33
278,736	2,33
279,203	2,33
279,669	17,33
280,136	-8,67
280,602	-5,67
281,069	-5,67
281,535	-9,67
282,002	-10,67
282,468	7,33
282,935	1,33
283,401	-3,67
283,868	2,33
284,334	0,33
284,8	-0,67
285,267	0,33
285,733	10,33
286,199	-1,67
286,666	3,33
287,132	1,33
287,598	1,33
288,064	6,33
288,53	3,33
288,996	-5,67
289,463	2,33
289,929	4,33
290,395	6,33
290,861	-4,67
