Data from 289_Subt2__2__15-11-26-591.txt Node

Date: Fri Oct 27 15:11:26 MSK 2023
User: mishev
Spectrometer: MAYP115646
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199,511	3,67
199,981	1,67
200,452	1,67
200,923	0,67
201,394	7,67
201,865	-0,33
202,335	0,67
202,806	15,67
203,277	-0,33
203,748	6,67
204,218	9,67
204,689	-0,33
205,159	3,67
205,63	-2,33
206,101	7,67
206,571	16,67
207,042	3,67
207,512	2,67
207,983	1,67
208,453	17,67
208,923	4,67
209,394	4,67
209,864	9,67
210,335	8,67
210,805	11,67
211,275	4,67
211,745	-0,33
212,216	7,67
212,686	11,67
213,156	1,67
213,626	4,67
214,096	0,67
214,566	-2,33
215,037	20,67
215,507	3,67
215,977	13,67
216,447	-0,33
216,917	6,67
217,387	2,67
217,857	10,67
218,326	0,67
218,796	2,67
219,266	-1,33
219,736	5,67
220,206	5,67
220,676	5,67
221,145	2,67
221,615	9,67
222,085	4,67
222,555	5,67
223,024	4,67
223,494	7,67
223,964	2,67
224,433	0,67
224,903	2,67
225,372	4,67
225,842	-0,33
226,311	8,67
226,781	9,67
227,25	6,67
227,72	-5,33
228,189	12,67
228,658	-4,33
229,128	3,67
229,597	10,67
230,066	6,67
230,536	3,67
231,005	16,67
231,474	17,67
231,943	5,67
232,412	6,67
232,881	2,67
233,351	18,67
233,82	-2,33
234,289	-7,33
234,758	4,67
235,227	8,67
235,696	0,67
236,165	11,67
236,634	7,67
237,103	1,67
237,572	13,67
238,04	4,67
238,509	9,67
238,978	0,67
239,447	8,67
239,916	16,67
240,384	7,67
240,853	10,67
241,322	-2,33
241,79	14,67
242,259	7,67
242,728	11,67
243,196	15,67
243,665	-4,33
244,133	3,67
244,602	8,67
245,07	13,67
245,539	1,67
246,007	3,67
246,476	16,67
246,944	6,67
247,413	-3,33
247,881	2,67
248,349	11,67
248,817	6,67
249,286	4,67
249,754	11,67
250,222	8,67
250,69	-0,33
251,159	14,67
251,627	8,67
252,095	-8,33
252,563	8,67
253,031	8,67
253,499	5,67
253,967	15,67
254,435	11,67
254,903	0,67
255,371	10,67
255,839	3,67
256,307	0,67
256,775	13,67
257,242	7,67
257,71	12,67
258,178	5,67
258,646	0,67
259,114	-0,33
259,581	11,67
260,049	20,67
260,517	12,67
260,984	10,67
261,452	3,67
261,919	15,67
262,387	4,67
262,855	12,67
263,322	-0,33
263,79	9,67
264,257	12,67
264,724	9,67
265,192	2,67
265,659	-2,33
266,127	1,67
266,594	-3,33
267,061	-2,33
267,529	6,67
267,996	4,67
268,463	-1,33
268,93	-2,33
269,397	4,67
269,865	12,67
270,332	12,67
270,799	12,67
271,266	0,67
271,733	14,67
272,2	6,67
272,667	6,67
273,134	-0,33
273,601	17,67
274,068	29,67
274,535	9,67
275,002	19,67
275,469	9,67
275,935	13,67
276,402	-3,33
276,869	-0,33
277,336	6,67
277,802	15,67
278,269	7,67
278,736	13,67
279,203	7,67
279,669	7,67
280,136	-5,33
280,602	2,67
281,069	2,67
281,535	13,67
282,002	8,67
282,468	4,67
282,935	-5,33
283,401	1,67
283,868	5,67
284,334	12,67
284,8	3,67
285,267	16,67
285,733	9,67
286,199	14,67
286,666	0,67
287,132	10,67
287,598	-6,33
288,064	7,67
288,53	17,67
288,996	1,67
289,463	9,67
289,929	17,67
290,395	6,67
290,861	13,67
291,327	3,67
291,793	16,67
292,259	19,67
292,725	9,67
293,19	22,67
293,656	-1,33
294,122	3,67
294,588	8,67
295,054	13,67
295,52	4,67
295,985	19,67
296,451	16,67
296,917	7,67
297,382	2,67
297,848	8,67
298,314	2,67
298,779	9,67
299,245	-2,33
299,71	15,67
300,176	8,67
300,641	4,67
301,107	12,67
301,572	14,67
302,038	12,67
302,503	9,67
302,968	1,67
303,434	-4,33
303,899	9,67
304,364	7,67
304,83	10,67
305,295	2,67
305,76	15,67
306,225	19,67
306,69	-4,33
307,156	3,67
307,621	11,67
308,086	1,67
308,551	16,67
309,016	0,67
309,481	19,67
309,946	12,67
310,411	14,67
310,876	21,67
311,341	-4,33
311,806	8,67
312,27	8,67
312,735	16,67
313,2	-9,33
313,665	-2,33
314,13	-7,33
314,594	15,67
315,059	0,67
315,524	1,67
315,988	12,67
316,453	-2,33
316,918	11,67
317,382	10,67
317,847	24,67
318,311	-3,33
318,776	9,67
319,24	8,67
319,705	-2,33
320,169	9,67
320,634	12,67
321,098	23,67
321,562	1,67
322,027	3,67
322,491	16,67
322,955	11,67
323,419	12,67
323,884	8,67
324,348	5,67
324,812	6,67
325,276	5,67
325,74	15,67
326,204	-8,33
326,668	12,67
327,132	-3,33
327,596	15,67
328,06	4,67
328,524	6,67
328,988	8,67
329,452	-3,33
329,916	16,67
330,38	4,67
330,844	12,67
331,308	14,67
331,771	-6,33
332,235	0,67
332,699	0,67
333,163	14,67
333,626	8,67
334,09	0,67
334,554	9,67
335,017	12,67
335,481	4,67
335,944	22,67
336,408	7,67
336,871	1,67
337,335	9,67
337,798	11,67
338,262	0,67
338,725	21,67
339,188	14,67
339,652	12,67
340,115	20,67
340,578	-2,33
341,042	-6,33
341,505	9,67
341,968	6,67
342,431	10,67
342,895	11,67
343,358	6,67
343,821	5,67
344,284	11,67
344,747	10,67
345,21	4,67
345,673	1,67
346,136	17,67
346,599	7,67
347,062	2,67
347,525	13,67
347,988	4,67
