Data from 275_Subt2__0__15-16-11-163.txt Node

Date: Fri Oct 27 15:16:11 MSK 2023
User: mishev
Spectrometer: MAYP115646
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199,511	9
199,981	1
200,452	-8
200,923	1
201,394	3
201,865	-2
202,335	12
202,806	15
203,277	5
203,748	11
204,218	17
204,689	4
205,159	12
205,63	10
206,101	10
206,571	10
207,042	31
207,512	16
207,983	8
208,453	18
208,923	15
209,394	15
209,864	28
210,335	5
210,805	24
211,275	19
211,745	18
212,216	6
212,686	13
213,156	14
213,626	13
214,096	14
214,566	8
215,037	33
215,507	8
215,977	14
216,447	9
216,917	15
217,387	14
217,857	-2
218,326	6
218,796	18
219,266	-4
219,736	2
220,206	9
220,676	3
221,145	13
221,615	8
222,085	6
222,555	3
223,024	3
223,494	7
223,964	19
224,433	2
224,903	17
225,372	12
225,842	0
226,311	17
226,781	6
227,25	0
227,72	12
228,189	15
228,658	1
229,128	9
229,597	10
230,066	7
230,536	11
231,005	11
231,474	27
231,943	15
232,412	18
232,881	17
233,351	27
233,82	12
234,289	12
234,758	17
235,227	14
235,696	-5
236,165	4
236,634	17
237,103	11
237,572	25
238,04	13
238,509	10
238,978	3
239,447	12
239,916	16
240,384	8
240,853	6
241,322	9
241,79	22
242,259	15
242,728	8
243,196	21
243,665	4
244,133	2
244,602	16
245,07	14
245,539	1
246,007	11
246,476	28
246,944	7
247,413	11
247,881	23
248,349	10
248,817	4
249,286	11
249,754	10
250,222	25
250,69	9
251,159	24
251,627	10
252,095	4
252,563	5
253,031	14
253,499	14
253,967	16
254,435	3
254,903	16
255,371	14
255,839	4
256,307	8
256,775	11
257,242	7
257,71	13
258,178	12
258,646	21
259,114	12
259,581	28
260,049	11
260,517	13
260,984	10
261,452	5
261,919	23
262,387	12
262,855	22
263,322	7
263,79	22
264,257	11
264,724	11
265,192	10
265,659	12
266,127	13
266,594	15
267,061	13
267,529	18
267,996	18
268,463	11
268,93	10
269,397	11
269,865	13
270,332	6
270,799	9
271,266	7
271,733	18
272,2	17
272,667	22
273,134	19
273,601	8
274,068	25
274,535	1
275,002	20
275,469	9
275,935	25
276,402	10
276,869	14
277,336	12
277,802	28
278,269	11
278,736	13
279,203	12
279,669	5
280,136	19
280,602	11
281,069	1
281,535	14
282,002	20
282,468	12
282,935	19
283,401	12
283,868	11
284,334	0
284,8	18
285,267	24
285,733	25
286,199	36
286,666	15
287,132	14
287,598	5
288,064	20
288,53	22
288,996	22
289,463	9
289,929	32
290,395	16
290,861	25
291,327	14
291,793	20
292,259	20
292,725	17
293,19	26
293,656	14
294,122	16
294,588	29
295,054	29
295,52	20
295,985	34
296,451	27
296,917	5
297,382	11
297,848	20
298,314	17
298,779	18
299,245	13
299,71	23
300,176	22
300,641	7
301,107	17
301,572	12
302,038	17
302,503	20
302,968	3
303,434	14
303,899	15
304,364	19
304,83	5
305,295	13
305,76	20
